periodo;cole_area_ubicacion;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_depto_ubicacion;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_mcpio_presentacion;estu_mcpio_reside;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;RURAL;270670000254;270670000548;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INSTITUCION EDUCATIVA INDIGENA SAN JOSE DE HUERTAS CHICAS;CENTRO EDUCATIVO INDIGENA SAGRADO CORAZON DE JESUS;1;A-;1;1;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;37;167;41;34;32;28
20242;URBANO;170708000003;170708000003;SUCRE;UNICA;SAN MARCOS;OFICIAL;INST EDUC MARIA INMACULADA;INSTITUCION EDUCATIVA MARIA INMACULADA;2;A1;3;3;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;46;246;54;57;55;37
20242;URBANO;370001039212;370001039212;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA DE LA SABANA;INSTITUCION EDUCATIVA DE LA SABANA;2;A-;2;2;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;45;203;47;43;37;35
20242;URBANO;170400000011;170400000011;SUCRE;MAÑANA;LA UNIÓN;OFICIAL;I.E. LA UNION;I.E. LA UNION - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;CORDOBA;SUCRE;SAHAGÚN;LA UNIÓN;43;192;41;46;36;28
20242;URBANO;170215000055;170215000055;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. FRANCISCO JOSE DE CALDAS;I.E. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL;3;A2;4;4;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;59;322;67;69;75;54
20242;URBANO;170670000128;170670000128;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INST EDUC MARISCAL SUCRE;INST EDUC MARISCAL SUCRE;4;A1;3;3;3;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;72;331;54;64;67;66
20242;URBANO;370713013805;370713013805;SUCRE;SABATINA;SAN ONOFRE;NO OFICIAL;C.E. COSTA CARIBE;C.E. COSTA CARIBE - SEDE PRINCIPAL;1;A-;1;1;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;39;153;29;28;35;21
20242;URBANO;170473000035;170473000035;SUCRE;MAÑANA;MORROA;OFICIAL;INST EDUC CRISTOBAL COLON;INST EDUC CRISTOBAL COLON;2;A1;2;3;2;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;COROZAL;MORROA;49;239;49;45;56;41
20242;RURAL;270708000300;270708000300;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC PALO ALTO;INST EDUC PALO ALTO;2;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;42;208;40;49;37;39
20242;URBANO;370820000112;370820000112;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;I.E. SANTA TERESITA;I.E. SANTA TERESITA - SEDE PRINCIPAL;3;A1;1;3;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;56;223;50;31;54;36
20242;URBANO;170678000097;170678000097;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC MARIA INMACULADA;INST EDUC MARIA INMACULADA;1;A-;2;3;1;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN BENITO ABAD;SAN BENITO ABAD;37;209;37;43;51;38
20242;URBANO;170001000414;170001000414;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;1;A-;3;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;35;222;40;55;47;42
20242;URBANO;170400000011;170400000011;SUCRE;MAÑANA;LA UNIÓN;OFICIAL;I.E. LA UNION;I.E. LA UNION - SEDE PRINCIPAL;2;A-;3;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;CORDOBA;SUCRE;SAHAGÚN;LA UNIÓN;46;236;43;51;45;48
20242;URBANO;170400000011;170400000011;SUCRE;MAÑANA;LA UNIÓN;OFICIAL;I.E. LA UNION;I.E. LA UNION - SEDE PRINCIPAL;2;A-;2;2;1;No Navega Internet;30 minutos o menos;CORDOBA;SUCRE;SAHAGÚN;LA UNIÓN;52;229;41;50;43;40
20242;URBANO;170820000148;170820000148;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;I.E. JOSE YEMAIL TOUS;I.E. JOSE YEMAIL TOUS - SEDE PRINCIPAL;1;A-;2;2;1;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;36;194;36;43;42;35
20242;URBANO;370001001665;370001001665;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL);INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL);2;A1;3;3;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;277;57;63;57;50
20242;URBANO;170473000035;170473000035;SUCRE;MAÑANA;MORROA;OFICIAL;INST EDUC CRISTOBAL COLON;INST EDUC CRISTOBAL COLON;1;A-;1;1;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;MORROA;35;170;43;31;33;34
20242;URBANO;170523000066;170523000066;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA SAN ANTONIO ABAD;I.E. INDÍGENA SAN ANTONIO ABAD - SEDE PRINCIPAL;2;A1;2;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;PALMITO;51;238;50;44;51;44
20242;RURAL;270418000063;270418000063;SUCRE;MAÑANA;LOS PALMITOS;OFICIAL;I.E. MANUELA BELTRAN;I.E. MANUELA BELTRAN - SEDE PRINCIPAL;3;A1;3;3;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN PEDRO;LOS PALMITOS;58;303;54;62;60;65
20242;RURAL;270702000227;270702000227;SUCRE;MAÑANA;SAN JUAN DE BETULIA;OFICIAL;INST EDUC TEC AGRO DE ALBANIA;INST EDUC TEC AGRO DE ALBANIA;2;A-;2;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;SAN JUAN DE BETULIA;52;236;46;49;47;41
20242;URBANO;170823000106;170823000106;SUCRE;MAÑANA;TOLÚ VIEJO;OFICIAL;I.E. HERIBERTO GARCIA GARRIDO;I.E. HERIBERTO GARCIA GARRIDO - SEDE PRINCIPAL;2;A-;2;1;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;TOLÚ VIEJO;44;200;43;49;28;38
20242;URBANO;370001038887;370001038887;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;C.E. LUIS CARLOS GALAN;C.E. LUIS CARLOS GALAN;3;A1;3;2;3;Entre 1 y 3 horas;Más de 2 horas;CORDOBA;CORDOBA;MOÑITOS;MOÑITOS;57;276;48;55;50;61
20242;URBANO;170708000038;170708000038;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC SAN MARCOS;INST EDUC SAN MARCOS;2;A1;3;2;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;53;243;48;52;47;43
20242;URBANO;170820000148;170820000148;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;I.E. JOSE YEMAIL TOUS;I.E. JOSE YEMAIL TOUS - SEDE PRINCIPAL;2;A1;3;3;1;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;42;234;51;54;61;29
20242;RURAL;270713000547;270713000547;SUCRE;TARDE;SAN ONOFRE;OFICIAL;I.E. EL RINCON;I.E. EL RINCON - SEDE PRINCIPAL;2;A-;3;2;1;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;43;211;45;53;36;36
20242;URBANO;370001038909;370001038909;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA COMFASUCRE(ANTES CENTRO DOCEMTE CONFASUCRE);INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);2;A1;3;3;3;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;55;280;56;53;56;60
20242;RURAL;270708000971;270708000971;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC TEC DIVERSIFICADO LAS FLORES;INST EDUC TEC DIVERSIFICADO LAS FLORES;2;A-;2;1;1;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;45;187;43;45;29;29
20242;RURAL;270124000308;270124000308;SUCRE;MAÑANA;CAIMITO;OFICIAL;I.E. NUEVA ESTRELLA;I.E. NUEVA ESTRELLA - SEDE PRINCIPAL;1;A-;2;1;1;;;SUCRE;SUCRE;SINCELEJO;CAIMITO;32;165;28;36;32;34
20242;RURAL;270124000308;270124000308;SUCRE;MAÑANA;CAIMITO;OFICIAL;I.E. NUEVA ESTRELLA;I.E. NUEVA ESTRELLA - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;CAIMITO;45;205;46;42;40;35
20242;RURAL;270124000308;270124000308;SUCRE;MAÑANA;CAIMITO;OFICIAL;I.E. NUEVA ESTRELLA;I.E. NUEVA ESTRELLA - SEDE PRINCIPAL;1;A-;2;2;1;;;SUCRE;SUCRE;SINCELEJO;CAIMITO;40;193;35;41;39;36
20242;URBANO;170001001861;170001001861;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;2;A2;2;3;3;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;52;267;58;49;52;59
20242;URBANO;370820800039;370820800039;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE;INSTITUCION EDUCATIVA PARA JOVENES Y ADULTOS PAULO FREIRE - SEDE PRINCIPAL;2;A-;2;2;1;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;42;208;39;47;43;35
20242;URBANO;170713000453;170713000453;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC SANTA CLARA;INST EDUC SANTA CLARA;2;A-;3;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;47;210;36;54;37;32
20242;RURAL;270124000308;270124000308;SUCRE;MAÑANA;CAIMITO;OFICIAL;I.E. NUEVA ESTRELLA;I.E. NUEVA ESTRELLA - SEDE PRINCIPAL;2;A1;2;2;2;;;SUCRE;SUCRE;SINCELEJO;CAIMITO;46;220;50;47;37;44
20242;URBANO;170001000180;170001000180;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;1;A-;2;2;1;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;31;191;43;38;42;40
20242;RURAL;270713000202;270713000202;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC PAJONAL;INST EDUC PAJONAL;2;A-;2;2;1;;;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;43;197;27;47;37;35
20242;RURAL;270001038327;270001038327;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;2;A-;3;2;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;TOLÚ VIEJO;55;258;44;53;48;53
20242;URBANO;170001000112;170001000112;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;3;A1;2;3;3;Más de 3 horas;Más de 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;58;264;51;39;59;56
20242;RURAL;270742000076;270742000076;SUCRE;MAÑANA;SAN LUIS DE SINCÉ;OFICIAL;I.E. DE GRANADA;I.E. DE GRANADA - SEDE PRINCIPAL;1;A-;2;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN LUIS DE SINCÉ;39;198;38;47;37;36
20242;RURAL;270670000271;270670000271;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INSTITUCION EDUCATIVA INDIGENA BOSSA NAVARRO;INSTITUCION EDUCATIVA INDIGENA BOSSA NAVARRO;3;A1;3;3;2;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;57;257;52;55;51;42
20242;RURAL;270429060211;270429060211;SUCRE;TARDE;MAJAGUAL;OFICIAL;I.E. MIRAFLORES;I.E. MIRAFLORES - SEDE PRINCIPAL;1;A-;2;2;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;MAJAGUAL;38;190;30;42;43;32
20242;URBANO;170215001108;170215001108;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. GABRIEL GARCIA MARQUEZ;I.E. GABRIEL GARCIA MARQUEZ - SEDE PRINCIPAL;2;A-;2;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;48;246;45;48;50;52
20242;URBANO;170708000003;170708000003;SUCRE;UNICA;SAN MARCOS;OFICIAL;INST EDUC MARIA INMACULADA;INSTITUCION EDUCATIVA MARIA INMACULADA;2;A-;3;2;1;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;45;226;39;52;49;37
20242;URBANO;370418005833;370418005833;SUCRE;SABATINA;LOS PALMITOS;NO OFICIAL;INSTITUTO SAN FERNANDO FERRINI (SEDE LOS PALMITOS);INSTITUTO SAN FERNANDO FERRINI (SEDE LOS PALMITOS) - SEDE PRINCIPAL;1;A-;1;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;COROZAL;LOS PALMITOS;37;169;26;31;42;28
20242;URBANO;170708000003;170708000003;SUCRE;UNICA;SAN MARCOS;OFICIAL;INST EDUC MARIA INMACULADA;INSTITUCION EDUCATIVA MARIA INMACULADA;3;A1;3;3;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;56;258;48;52;58;42
20242;URBANO;170713000844;170713000844;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC MANUEL ANGEL ANACHURY;INST EDUC MANUEL ANGEL ANACHURY;1;A-;2;1;2;;;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;31;171;33;43;21;42
20242;URBANO;170717000016;170717000016;SUCRE;TARDE;SAN PEDRO;OFICIAL;INST EDUC SAN PEDRO CLAVER;INST EDUC SAN PEDRO CLAVER;3;A-;2;3;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN PEDRO;SAN PEDRO;56;260;47;47;54;53
20242;URBANO;370215000267;370215000267;SUCRE;MAÑANA;COROZAL;NO OFICIAL;COLEGIO PESTALOZZIANO;COLEGIO PESTALOZZIANO;2;A2;2;2;2;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;COROZAL;COROZAL;46;239;61;47;48;46
20242;URBANO;370001001355;370001001355;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INS EDU BETHEL;INS EDU BETHEL;4;B1;4;4;4;Más de 3 horas;Más de 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;77;377;76;70;78;76
20242;RURAL;170708000445;170708000445;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;I.E.T. DIVERSIFICADO DE BUENAVISTA;I.E.T. DIVERSIFICADO DE BUENAVISTA - SEDE PRINCIPAL;2;A-;3;1;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;45;202;37;54;29;35
20242;RURAL;270508000291;270508000291;SUCRE;MAÑANA;OVEJAS;OFICIAL;I.E. SAN JOSE DE ALMAGRA;I.E. SAN JOSE DE ALMAGRA - SEDE PRINCIPAL;1;A-;2;1;1;No Navega Internet;Entre 1 y 2 horas;SUCRE;SUCRE;OVEJAS;OVEJAS;32;176;41;41;30;36
20242;URBANO;170001001429;170001001429;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;3;A-;3;4;3;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;69;319;44;58;72;63
20242;RURAL;270678000652;270678000652;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC SANTIAGO APOSTOL;INST EDUC SANTIAGO APOSTOL;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN BENITO ABAD;36;174;44;37;33;30
20242;RURAL;270235000391;270235000391;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E. BARAYA;I.E. BARAYA - SEDE PRINCIPAL;1;;1;1;1;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;GALERAS;GALERAS;31;131;;25;20;29
20242;RURAL;270235000391;270235000391;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E. BARAYA;I.E. BARAYA - SEDE PRINCIPAL;3;A1;3;3;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;GALERAS;GALERAS;65;293;54;56;62;53
20242;RURAL;270001003361;270001003361;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO;INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO;1;A-;2;2;1;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;33;167;33;37;36;28
20242;URBANO;370670800018;370670800018;SUCRE;MAÑANA;SAMPUÉS;NO OFICIAL;INSTITUCION EDUCATIVA GIMNASIO PEDAGOGICO SAMPUESANO;INSTITUCION EDUCATIVA GIMNASIO PEDAGOGICO SAMPUESANO - SEDE PRINCIPAL;2;A2;2;2;2;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;50;259;58;50;50;55
20242;RURAL;270001001288;270001001288;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL LA PE¿ATA;INSTITUCION EDUCATIVA RURAL LA PE¥ATA;2;A1;3;2;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;54;245;56;52;49;39
20242;URBANO;170001000198;170001000198;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL CARMEN;INSTITUCION EDUCATIVA NUESTRA SE¥ORA DEL CARMEN;4;B1;4;4;4;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;78;376;74;73;76;74
20242;URBANO;170001000481;170001000481;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;INSTITUCION EDUCATIVA SAN ANTONIO DE PADUA;1;A1;2;1;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;40;206;50;48;32;42
20242;RURAL;270235000391;270235000391;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E. BARAYA;I.E. BARAYA - SEDE PRINCIPAL;3;B1;3;3;3;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;GALERAS;SUCRE;62;301;71;59;58;58
20242;URBANO;170670000071;170670000071;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. MILLAN VARGAS;I.E. MILLAN VARGAS - SEDE PRINCIPAL;2;A1;3;3;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;44;255;48;53;60;48
20242;URBANO;170708000003;170708000003;SUCRE;UNICA;SAN MARCOS;OFICIAL;INST EDUC MARIA INMACULADA;INSTITUCION EDUCATIVA MARIA INMACULADA;2;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;50;217;43;46;50;28
20242;RURAL;270235000391;270235000391;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E. BARAYA;I.E. BARAYA - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;GALERAS;GALERAS;44;198;41;38;39;37
20242;URBANO;170001000121;170001000121;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCIÓN EDUCATIVA LICEO PANAMERICANO;I.E.LICEO PANAMERICANO;3;A2;3;3;3;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;62;319;67;61;68;63
20242;URBANO;170215000977;170215000977;SUCRE;TARDE;COROZAL;OFICIAL;I.E. NORMAL SUPERIOR DE COROZAL;I.E. NORMAL SUPERIOR DE COROZAL - SEDE PRINCIPAL;3;A-;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;57;281;46;55;57;59
20242;URBANO;370001003871;370001003871;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;2;A-;2;2;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;47;223;41;48;48;37
20242;URBANO;170823000106;170823000106;SUCRE;MAÑANA;TOLÚ VIEJO;OFICIAL;I.E. HERIBERTO GARCIA GARRIDO;I.E. HERIBERTO GARCIA GARRIDO - SEDE PRINCIPAL;1;A-;1;1;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;TOLÚ VIEJO;32;158;44;35;21;34
20242;URBANO;370418005833;370418005833;SUCRE;SABATINA;LOS PALMITOS;NO OFICIAL;INSTITUTO SAN FERNANDO FERRINI (SEDE LOS PALMITOS);INSTITUTO SAN FERNANDO FERRINI (SEDE LOS PALMITOS) - SEDE PRINCIPAL;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;COROZAL;LOS PALMITOS;34;165;36;36;34;27
20242;URBANO;170670000071;170670000071;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. MILLAN VARGAS;I.E. MILLAN VARGAS - SEDE PRINCIPAL;3;A1;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;63;311;55;62;67;59
20242;URBANO;170708000038;170708000038;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC SAN MARCOS;INST EDUC SAN MARCOS;2;A-;2;1;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;41;189;47;42;32;33
20242;URBANO;170670000071;170670000071;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. MILLAN VARGAS;I.E. MILLAN VARGAS - SEDE PRINCIPAL;2;A-;2;2;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;44;210;42;48;41;35
20242;URBANO;370001039204;370001039204;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCIÓN EDUCATIVA JOSÉ ASUNCIÓN SILVA;INSTITUCIÓN EDUCATIVA JOSE ASUNCIÓN SILVA;2;A2;2;2;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;50;241;59;50;46;43
20242;URBANO;370215060251;370215060251;SUCRE;SABATINA;COROZAL;NO OFICIAL;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO - SEDE PRINCIPAL;2;A-;1;1;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;43;188;39;34;34;39
20242;RURAL;270001000125;270001000125;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL BUENAVISTA;INSTITUCION EDUCATIVA RURAL BUENAVISTA;2;A1;2;2;1;;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;41;217;50;42;49;39
20242;RURAL;270001038327;270001038327;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;1;A-;2;1;1;;;SUCRE;SUCRE;SINCELEJO;TOLÚ VIEJO;30;159;27;40;23;36
20242;RURAL;270678000636;270678000636;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;I.E. EL CAUCHAL;I.E. EL CAUCHAL - SEDE PRINCIPAL;2;A1;2;3;2;No Navega Internet;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;SAN BENITO ABAD;49;235;51;43;52;43
20242;URBANO;170001000244;170001000244;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;2;A-;2;2;2;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;238;44;50;44;47
20242;URBANO;170429000010;170429000010;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. SAN JOSE;I.E. SAN JOSE - SEDE PRINCIPAL;3;A1;4;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;56;299;55;66;58;61
